SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
109045,0,Cash loans,F,N,Y,0,135000,126000,15678,126000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15519,-2759,-425,-497,,1,1,1,1,0,0,Laborers,2,1,1,TUESDAY,10,0,1,1,0,1,1,Business Entity Type 3,0.577762017,0.732331671,0.472253343,0.0041,0,0.9513,0.3336,0.0017,0,0.069,0.0417,0.0417,0.037,0.0034,0.0223,0,0,0.0042,0,0.9513,0.3597,0.0017,0,0.069,0.0417,0.0417,0.0379,0.0037,0.0233,0,0,0.0042,0,0.9513,0.3425,0.0017,0,0.069,0.0417,0.0417,0.0377,0.0034,0.0227,0,0,reg oper account,block of flats,0.0185,"Stone, brick",No,0,0,0,0,-341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
109047,0,Cash loans,F,N,Y,0,135000,945000,40036.5,945000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22482,365243,-1578,-4424,,1,0,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.400867212,0.486653157,0.0691,0.0604,0.9975,0.9592,0.108,0.04,0.0345,0.3333,0.375,0.0115,0.0538,0.063,0.0116,0.0438,0.0704,0.0627,0.9975,0.9608,0.109,0.0403,0.0345,0.3333,0.375,0.0117,0.0588,0.0656,0.0117,0.0464,0.0697,0.0604,0.9975,0.9597,0.1087,0.04,0.0345,0.3333,0.375,0.0117,0.0547,0.0641,0.0116,0.0447,reg oper account,block of flats,0.07,"Stone, brick",No,0,0,0,0,-1517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109048,0,Cash loans,F,Y,Y,1,337500,1071909,31473,936000,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.022625,-14301,-2293,-2408,-4968,6,1,1,0,1,0,0,Accountants,2,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.753314672,0.210350229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109049,0,Cash loans,F,N,Y,0,135000,691020,19935,495000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.019689,-21879,-1937,-6370,-4962,,1,1,0,1,0,0,,1,2,2,MONDAY,10,0,0,0,0,0,0,Government,,0.582746111,0.510089528,0.1361,,0.9831,0.7688,0.0573,0,0.069,0.1667,0.2083,0.0645,,0.0488,,0.0284,0.1387,,0.9831,0.7779,0.0579,0,0.069,0.1667,0.2083,0.066,,0.0509,,0.0301,0.1374,,0.9831,0.7719,0.0577,0,0.069,0.1667,0.2083,0.0656,,0.0497,,0.029,reg oper account,block of flats,0.0759,"Stone, brick",No,0,0,0,0,-1800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
109050,0,Cash loans,F,N,Y,0,58500,781920,25969.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009657,-19974,365243,-1201,-3481,,1,0,0,1,0,0,,1,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.715267421,0.58153862,0.680138822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109051,0,Cash loans,M,Y,N,0,112500,584766,28260,472500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,-15790,-1101,-3061,-4125,3,1,1,0,1,0,0,Laborers,2,3,3,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.640584545,0.88026848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109052,0,Cash loans,F,Y,Y,1,292500,675000,24246,675000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-10647,-2715,-2022,-1023,8,1,1,1,1,1,0,Managers,2,2,2,THURSDAY,8,0,0,0,0,0,0,Construction,0.19644795,0.659671334,0.377404249,0.066,0.0805,0.9737,0.6396,,0,0.1379,0.1667,,0.052,,0.0738,,0,0.0672,0.0835,0.9737,0.6537,,0,0.1379,0.1667,,0.0532,,0.0769,,0,0.0666,0.0805,0.9737,0.6444,,0,0.1379,0.1667,,0.0529,,0.0751,,0,reg oper account,block of flats,0.058,"Stone, brick",No,0,0,0,0,-1359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109053,0,Cash loans,F,N,N,0,76500,729792,26343,630000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-21812,-674,-2374,-4566,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,9,0,0,0,0,1,1,Military,,0.227082074,0.782607837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,0,-207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109054,0,Cash loans,F,N,Y,0,162000,521280,40468.5,450000,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-22658,365243,-6687,-4888,,1,0,0,1,1,0,,2,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.718784507,0.385814337,0.597192427,0.1175,,0.9866,0.8164,,0,0.2069,0.1667,0.2083,0.0335,0.0958,0.124,0,0,0.1197,,0.9866,0.8236,,0,0.2069,0.1667,0.2083,0.0342,0.1047,0.1292,0,0,0.1187,,0.9866,0.8189,,0,0.2069,0.1667,0.2083,0.0341,0.0975,0.1262,0,0,reg oper account,block of flats,0.0975,Panel,No,0,0,0,0,-260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109055,1,Cash loans,F,N,Y,0,103500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018209,-22543,-13407,-8310,-4033,,1,1,0,1,1,0,,1,3,3,TUESDAY,10,0,0,0,0,0,0,Medicine,0.833914583,0.378621695,0.234015167,0.1175,,0.9846,,,,0.2069,0.1667,,,,0.0867,,0,0.1197,,0.9846,,,,0.2069,0.1667,,,,0.0904,,0,0.1187,,0.9846,,,,0.2069,0.1667,,,,0.0883,,0,,block of flats,0.0822,Panel,No,0,0,0,0,-821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109056,0,Cash loans,F,N,Y,0,94500,315000,15448.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-15307,-3366,-2476,-4885,,1,1,0,1,0,0,,2,2,2,THURSDAY,12,0,0,0,0,0,0,Other,,0.462819217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109057,0,Cash loans,M,N,Y,0,193500,1035000,37174.5,1035000,Family,Commercial associate,Higher education,Married,House / apartment,0.003069,-20925,-10316,-8924,-3320,,1,1,0,1,0,0,Managers,2,3,3,TUESDAY,17,0,0,0,0,0,0,Self-employed,,0.512857187,0.656158373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2
109058,0,Cash loans,F,N,Y,1,135000,314055,16033.5,238500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.031329,-15569,-8918,-7324,-4723,,1,1,0,1,0,0,High skill tech staff,2,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.50308777,0.615644282,0.686382335,0.0165,,,,,,0.069,0.0417,,,,,,,0.0168,,,,,,0.069,0.0417,,,,,,,0.0167,,,,,,0.069,0.0417,,,,,,,,block of flats,0.0112,,No,0,0,0,0,-2737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
109059,0,Cash loans,F,N,N,1,360000,1288350,41692.5,1125000,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-11053,-630,-2972,-2843,,1,1,0,1,1,0,Laborers,3,2,2,SATURDAY,10,0,0,0,1,1,0,Business Entity Type 3,,0.53933674,0.422369652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109060,0,Cash loans,M,N,N,0,112500,755190,36328.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010276,-17129,-3077,-3548,-680,,1,1,1,1,0,0,Laborers,1,2,2,MONDAY,11,0,0,0,0,0,0,Other,,0.307659771,0.50648424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109061,0,Cash loans,F,N,Y,0,270000,1223010,48631.5,1125000,Unaccompanied,State servant,Lower secondary,Widow,House / apartment,0.04622,-22748,-1271,-13486,-4426,,1,1,0,1,0,0,Core staff,1,1,1,SATURDAY,12,0,0,0,0,1,1,Medicine,,0.660838794,0.58499004,,,0.9806,,,0.16,0.1379,0.4583,,,,,,,,,0.9806,,,0.1611,0.1379,0.4583,,,,,,,,,0.9806,,,0.16,0.1379,0.4583,,,,,,,reg oper account,block of flats,0.1781,Panel,No,4,1,4,1,-2172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
109062,0,Cash loans,F,Y,Y,0,157500,557005.5,24664.5,423000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-19693,-3759,-6154,-3231,64,1,1,0,1,0,0,,1,2,2,SATURDAY,11,0,0,0,0,1,1,Industry: type 5,,0.653052402,0.323311245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109063,0,Cash loans,M,N,Y,1,202500,835380,35523,675000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.007274,-15641,-4131,-3890,-4623,,1,1,0,1,0,0,Managers,2,2,2,SATURDAY,16,0,0,0,0,0,0,Self-employed,0.746463169,0.535841407,0.619527708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109065,0,Cash loans,F,N,Y,0,157500,675000,22437,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-19343,-1452,-8861,-2877,,1,1,0,1,0,0,Medicine staff,1,3,3,THURSDAY,14,0,0,0,0,0,0,Medicine,0.533461111,0.535020052,0.510089528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,-1078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
109066,1,Cash loans,M,Y,Y,0,135000,592479,39591,549000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.015221,-9328,-407,-3992,-1988,4,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,13,1,1,0,1,1,0,Construction,0.658681362,0.05707154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109067,0,Cash loans,F,N,Y,0,76500,247275,16227,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-19402,-3004,-3826,-1614,,1,1,0,1,0,0,Medicine staff,2,3,3,SATURDAY,14,0,0,0,0,0,0,Medicine,,0.735117213,0.809508289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109068,0,Cash loans,F,N,Y,0,67500,158256,12555,144000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006305,-10203,-1564,-4158,-679,,1,1,0,1,0,0,Sales staff,2,3,3,TUESDAY,7,0,0,0,0,0,0,Self-employed,0.219966806,0.619981483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109069,0,Cash loans,F,Y,Y,0,351000,1288350,37800,1125000,Family,Working,Higher education,Widow,House / apartment,0.016612,-20899,-3170,-14415,-4208,18,1,1,0,1,0,0,High skill tech staff,1,2,2,SATURDAY,13,0,0,0,0,0,0,Other,,0.616797531,0.37571101,0.2216,0.164,0.9806,0.7348,0.1006,0.24,0.2069,0.3333,0.375,0.0201,0.1807,0.2054,0,0,0.2258,0.1594,0.9806,0.7452,0.1015,0.2417,0.2069,0.3333,0.375,0.0206,0.1974,0.214,0,0,0.2238,0.164,0.9806,0.7383,0.1012,0.24,0.2069,0.3333,0.375,0.0205,0.1838,0.2091,0,0,reg oper account,block of flats,0.1615,"Stone, brick",No,1,0,1,0,-476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109070,0,Cash loans,F,N,Y,2,157500,326439,16006.5,229500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-14401,-2364,-882,-4993,,1,1,0,1,0,0,Laborers,4,3,3,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.495678196,0.627699091,,0.0124,0,0.9518,0.3404,0.0024,0,0.0345,0.0833,0.125,0.0018,0.0101,0.0169,0,0,0.0126,0,0.9518,0.3662,0.0024,0,0.0345,0.0833,0.125,0.0019,0.011,0.0176,0,0,0.0125,0,0.9518,0.3492,0.0024,0,0.0345,0.0833,0.125,0.0018,0.0103,0.0172,0,0,reg oper account,block of flats,0.0174,"Stone, brick",No,0,0,0,0,-266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109071,0,Cash loans,F,N,N,0,76500,508495.5,20164.5,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-19754,365243,-8425,-3282,,1,0,0,1,1,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.705779471,0.558506628,0.1485,,0.9881,,,0,0.1379,0.3333,,,,0.0933,,0.2407,0.1513,,0.9881,,,0,0.1379,0.3333,,,,0.0972,,0.2548,0.1499,,0.9881,,,0,0.1379,0.3333,,,,0.095,,0.2457,,block of flats,0.1257,Block,No,0,0,0,0,-1207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
109072,0,Revolving loans,M,Y,Y,1,135000,270000,13500,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.010556,-15766,-390,-1312,-5040,2,1,1,0,1,1,0,High skill tech staff,3,3,3,MONDAY,11,0,0,0,0,0,0,Kindergarten,,0.511097859,0.216402961,0.1227,0.1324,0.9771,0.6872,0.016,0,0.2759,0.1667,0.0417,0.1613,0.1,0.1148,0.0039,0.0045,0.125,0.1374,0.9772,0.6994,0.0162,0,0.2759,0.1667,0.0417,0.165,0.1093,0.1196,0.0039,0.0047,0.1239,0.1324,0.9771,0.6914,0.0161,0,0.2759,0.1667,0.0417,0.1641,0.1018,0.1168,0.0039,0.0046,reg oper account,block of flats,,,No,0,0,0,0,-513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
109073,0,Cash loans,M,Y,N,0,360000,1732500,45832.5,1732500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-18478,-196,-9665,-2041,8,1,1,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.777132643,0.588154112,,0.0619,0.0619,0.9866,,,0,0.1379,0.1667,,0.0124,,0.0599,,0,0.063,0.0642,0.9866,,,0,0.1379,0.1667,,0.0127,,0.0625,,0,0.0625,0.0619,0.9866,,,0,0.1379,0.1667,,0.0127,,0.061,,0,,block of flats,0.0633,Panel,No,2,0,2,0,-478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109074,0,Cash loans,F,N,N,0,180000,299250,8703,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-9710,-2027,-4552,-2360,,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,7,0,0,0,0,1,1,Self-employed,0.306465092,0.06164564,0.337672722,0.0041,,0.9747,,,,,0,,0.0274,,0.0029,,,0.0042,,0.9747,,,,,0,,0.028,,0.003,,,0.0042,,0.9747,,,,,0,,0.0279,,0.0029,,,,block of flats,0.0023,,No,0,0,0,0,-82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
109075,0,Cash loans,F,Y,N,0,135000,486000,15678,486000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-15565,-3229,-8740,-3904,10,1,1,0,1,0,0,,2,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.64761395,0.608228996,,0.0082,0.0055,0.9518,,,0,0.2759,0.0208,,0.0521,,0.0086,,0.0216,0.0074,0.0054,0.9518,,,0,0.2414,0,,0.0532,,0.0067,,0.0137,0.0083,0.0055,0.9518,,,0,0.2759,0.0208,,0.053,,0.0087,,0.0221,,block of flats,0.0124,Wooden,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109076,0,Revolving loans,F,N,N,0,67500,202500,10125,202500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-19182,365243,-5130,-2720,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.589721113,0.488455184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109077,0,Cash loans,F,N,Y,0,63000,270000,17383.5,270000,Family,Pensioner,Lower secondary,Married,House / apartment,0.015221,-20247,365243,-11066,-3564,,1,0,0,1,0,0,,2,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.084035247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
109078,0,Cash loans,M,Y,Y,2,180000,582804,24822,463500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.031329,-14708,-1679,-3710,-4383,2,1,1,0,1,1,0,Laborers,4,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 1,,0.555631342,0.448962273,0.0495,0.0281,0.9851,0.796,0.0043,0,0.069,0.1667,0.0417,0,0.0403,0.0272,0,0,0.0504,0.0292,0.9851,0.804,0.0043,0,0.069,0.1667,0.0417,0,0.0441,0.0284,0,0,0.05,0.0281,0.9851,0.7987,0.0043,0,0.069,0.1667,0.0417,0,0.041,0.0277,0,0,reg oper account,block of flats,0.0286,Mixed,No,1,0,1,0,-1867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109079,0,Cash loans,M,Y,Y,2,157500,215865,25749,202500,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,-11034,-471,-4910,-3504,11,1,1,0,1,0,0,Sales staff,4,2,2,MONDAY,11,0,0,0,0,1,1,Trade: type 3,,0.68081559,0.29859499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109080,0,Cash loans,F,N,N,0,67500,405000,20677.5,405000,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.01452,-14627,-1430,-8466,-4267,,1,1,1,1,0,0,Sales staff,1,2,2,THURSDAY,17,0,0,0,0,1,1,Self-employed,0.334146912,0.207324079,0.772631135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-2792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109081,0,Cash loans,F,N,N,0,225000,514777.5,27553.5,477000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010147,-16340,-1128,-4313,-4537,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,12,0,0,0,0,0,0,Construction,0.508039452,0.652229474,0.579727423,0.0928,0.0938,0.9781,0.7008,0.0104,0,0.2069,0.1667,0.2083,0.069,0.0756,0.079,0,0,0.0945,0.0973,0.9782,0.7125,0.0105,0,0.2069,0.1667,0.2083,0.0705,0.0826,0.0824,0,0,0.0937,0.0938,0.9781,0.7048,0.0105,0,0.2069,0.1667,0.2083,0.0702,0.077,0.0805,0,0,reg oper spec account,block of flats,0.0679,Panel,No,0,0,0,0,-1741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
109082,0,Cash loans,F,N,N,0,112500,663093,21519,553500,Family,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.006852,-18783,-2098,-7981,-2306,,1,1,0,1,0,0,Managers,1,3,3,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.472138673,0.556727426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109083,1,Cash loans,M,Y,N,0,405000,1133748,32490,990000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-10579,-1982,-4837,-3022,17,1,1,0,1,1,1,,2,1,1,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 1,0.389047801,0.529543336,0.054212984,0.4062,0.1045,0.9871,0.8232,0,0.48,0.1379,0.6667,0.7083,0.0048,0.3312,0.2518,0,0.0288,0.4139,0.1085,0.9871,0.8301,0,0.4834,0.1379,0.6667,0.7083,0.0049,0.3618,0.2624,0,0.0304,0.4101,0.1045,0.9871,0.8256,0,0.48,0.1379,0.6667,0.7083,0.0049,0.3369,0.2564,0,0.0294,reg oper account,block of flats,0.3429,Panel,No,0,0,0,0,-816,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
